# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1057       1.434532154853e-10       4.246974326579e-12      -1.096066076118e-11       0.000000000000e+00       5.138632667169e-15      -4.311138658029e-16       1.964070215410e-16 
 1058       1.438858809072e-10       4.206354864659e-12      -1.100836476458e-11       0.000000000000e+00       5.119139364680e-15      -4.356635168623e-16       1.948057839147e-16 
 1059       1.443222423718e-10       4.165547339588e-12      -1.105275684680e-11       0.000000000000e+00       5.099736007907e-15      -4.401106390313e-16       1.931907935848e-16 
 1060       1.447619526021e-10       4.124568363651e-12      -1.109383365158e-11       0.000000000000e+00       5.080422120314e-15      -4.444541818142e-16       1.915623657577e-16 
 1061       1.452046616032e-10       4.083434676850e-12      -1.113159190634e-11       0.000000000000e+00       5.061197216818e-15      -4.486930904014e-16       1.899208183113e-16 
 1062       1.456500166551e-10       4.042163147205e-12      -1.116602842249e-11       0.000000000000e+00       5.042060803761e-15      -4.528263056627e-16       1.882664718019e-16 
 1063       1.460976623068e-10       4.000770771057e-12      -1.119714009569e-11       0.000000000000e+00       5.023012378891e-15      -4.568527641396e-16       1.865996494705e-16 
 1064       1.465472403698e-10       3.959274673367e-12      -1.122492390615e-11       0.000000000000e+00       5.004051431329e-15      -4.607713980387e-16       1.849206772490e-16 
 1065       1.469983899111e-10       3.917692108020e-12      -1.124937691891e-11       0.000000000000e+00       4.985177441551e-15      -4.645811352239e-16       1.832298837673e-16 
 1066       1.474507472473e-10       3.876040458125e-12      -1.127049628409e-11       0.000000000000e+00       4.966389881360e-15      -4.682808992097e-16       1.815276003590e-16 
 1067       1.479039459381e-10       3.834337236313e-12      -1.128827923724e-11       0.000000000000e+00       4.947688213860e-15      -4.718696091535e-16       1.798141610684e-16 
 1068       1.483576167793e-10       3.792600085046e-12      -1.130272309958e-11       0.000000000000e+00       4.929071893433e-15      -4.753461798488e-16       1.780899026569e-16 
 1069       1.488113877968e-10       3.750846776908e-12      -1.131382527828e-11       0.000000000000e+00       4.910540365713e-15      -4.787095217178e-16       1.763551646093e-16 
 1070       1.492648842400e-10       3.709095214917e-12      -1.132158326675e-11       0.000000000000e+00       4.892093067563e-15      -4.819585408042e-16       1.746102891401e-16 
 1071       1.497177285754e-10       3.667363432818e-12      -1.132599464495e-11       0.000000000000e+00       4.873729427047e-15      -4.850921387662e-16       1.728556212005e-16 
 1072       1.501695404798e-10       3.625669595386e-12      -1.132705707964e-11       0.000000000000e+00       4.855448863406e-15      -4.881092128688e-16       1.710915084844e-16 
 1073       1.506199368342e-10       3.584031998732e-12      -1.132476832467e-11       0.000000000000e+00       4.837250787035e-15      -4.910086559772e-16       1.693183014351e-16 
 1074       1.510685317172e-10       3.542469070597e-12      -1.131912622129e-11       0.000000000000e+00       4.819134599456e-15      -4.937893565492e-16       1.675363532515e-16 
 1075       1.515149363984e-10       3.500999370660e-12      -1.131012869838e-11       0.000000000000e+00       4.801099693294e-15      -4.964501986281e-16       1.657460198949e-16 
 1076       1.519587593322e-10       3.459641590833e-12      -1.129777377280e-11       0.000000000000e+00       4.783145452250e-15      -4.989900618355e-16       1.639476600953e-16 
 1077       1.523996061510e-10       3.418414555569e-12      -1.128205954963e-11       0.000000000000e+00       4.765271251079e-15      -5.014078213640e-16       1.621416353577e-16 
 1078       1.528370796589e-10       3.377337222155e-12      -1.126298422245e-11       0.000000000000e+00       4.747476455566e-15      -5.037023479703e-16       1.603283099690e-16 
 1079       1.532707798253e-10       3.336428681022e-12      -1.124054607365e-11       0.000000000000e+00       4.729760422494e-15      -5.058725079675e-16       1.585080510039e-16 
 1080       1.537003037782e-10       3.295708156039e-12      -1.121474347472e-11       0.000000000000e+00       4.712122499627e-15      -5.079171632184e-16       1.566812283319e-16 
 1081       1.541252883270e-10       3.255193379084e-12      -1.118558241005e-11       0.000000000000e+00       4.694562101886e-15      -5.098355815574e-16       1.548481957792e-16 
 1082       1.545455381732e-10       3.214895689078e-12      -1.115309915935e-11       0.000000000000e+00       4.677078941056e-15      -5.116286741468e-16       1.530092343244e-16 
 1083       1.549608994196e-10       3.174824867302e-12      -1.111733792243e-11       0.000000000000e+00       4.659672799139e-15      -5.132977748307e-16       1.511646081480e-16 
 1084       1.553712171965e-10       3.134990757263e-12      -1.107834332444e-11       0.000000000000e+00       4.642343452404e-15      -5.148442312573e-16       1.493145834115e-16 
 1085       1.557763356594e-10       3.095403264826e-12      -1.103616041698e-11       0.000000000000e+00       4.625090671379e-15      -5.162694049138e-16       1.474594282618e-16 
 1086       1.561760979869e-10       3.056072358351e-12      -1.099083467911e-11       0.000000000000e+00       4.607914220830e-15      -5.175746711613e-16       1.455994128359e-16 
 1087       1.565703463786e-10       3.017008068824e-12      -1.094241201844e-11       0.000000000000e+00       4.590813859743e-15      -5.187614192694e-16       1.437348092653e-16 
 1088       1.569589220532e-10       2.978220489993e-12      -1.089093877216e-11       0.000000000000e+00       4.573789341308e-15      -5.198310524515e-16       1.418658916807e-16 
 1089       1.573416652460e-10       2.939719778504e-12      -1.083646170811e-11       0.000000000000e+00       4.556840412905e-15      -5.207849878996e-16       1.399929362161e-16 
 1090       1.577184152071e-10       2.901516154033e-12      -1.077902802585e-11       0.000000000000e+00       4.539966816079e-15      -5.216246568189e-16       1.381162210139e-16 
 1091       1.580890101991e-10       2.863619899422e-12      -1.071868535766e-11       0.000000000000e+00       4.523168286531e-15      -5.223515044632e-16       1.362360262291e-16 
 1092       1.584532874951e-10       2.826041360811e-12      -1.065548176966e-11       0.000000000000e+00       4.506444554097e-15      -5.229669901693e-16       1.343526340339e-16 
 1093       1.588110833766e-10       2.788790947779e-12      -1.058946576285e-11       0.000000000000e+00       4.489795342731e-15      -5.234725873924e-16       1.324663286223e-16 
 1094       1.591622331311e-10       2.751879133468e-12      -1.052068627412e-11       0.000000000000e+00       4.473220370487e-15      -5.238697837406e-16       1.305773962142e-16 
 1095       1.595065710507e-10       2.715316454727e-12      -1.044919267737e-11       0.000000000000e+00       4.456719349506e-15      -5.241600810100e-16       1.286861250608e-16 
 1096       1.598439304289e-10       2.679113512242e-12      -1.037503478452e-11       0.000000000000e+00       4.440291985994e-15      -5.243449952194e-16       1.267928054481e-16 
 1097       1.601741435596e-10       2.643280970671e-12      -1.029826284658e-11       0.000000000000e+00       4.423937980206e-15      -5.244260566455e-16       1.248977297024e-16 
 1098       1.604970417342e-10       2.607829558777e-12      -1.021892755472e-11       0.000000000000e+00       4.407657026432e-15      -5.244048098578e-16       1.230011921940e-16 
 1099       1.608124552400e-10       2.572770069565e-12      -1.013708004131e-11       0.000000000000e+00       4.391448812975e-15      -5.242828137530e-16       1.211034893424e-16 
 1100       1.611202133575e-10       2.538113360418e-12      -1.005277188096e-11       0.000000000000e+00       4.375313022139e-15      -5.240616415904e-16       1.192049196202e-16 
 1101       1.614201443590e-10       2.503870353224e-12      -9.966055091605e-12       0.000000000000e+00       4.359249330207e-15      -5.237428810269e-16       1.173057835582e-16 
 1102       1.617120755060e-10       2.470052034518e-12      -9.876982135560e-12       0.000000000000e+00       4.343257407428e-15      -5.233281341513e-16       1.154063837498e-16 
 1103       1.619958330473e-10       2.436669455615e-12      -9.785605920550e-12       0.000000000000e+00       4.327336917996e-15      -5.228190175198e-16       1.135070248550e-16 
 1104       1.622712422165e-10       2.403733732741e-12      -9.691979800786e-12       0.000000000000e+00       4.311487520037e-15      -5.222171621906e-16       1.116080136056e-16 
 1105       1.625381272306e-10       2.371256047170e-12      -9.596157578012e-12       0.000000000000e+00       4.295708865588e-15      -5.215242137588e-16       1.097096588096e-16 
 1106       1.627963112872e-10       2.339247645359e-12      -9.498193502566e-12       0.000000000000e+00       4.280000600582e-15      -5.207418323914e-16       1.078122713554e-16 
 1107       1.630456165628e-10       2.307719839079e-12      -9.398142274431e-12       0.000000000000e+00       4.264362364832e-15      -5.198716928622e-16       1.059161642166e-16 
 1108       1.632858642105e-10       2.276684005556e-12      -9.296059044293e-12       0.000000000000e+00       4.248793792009e-15      -5.189154845868e-16       1.040216524565e-16 
 1109       1.635168743581e-10       2.246151587597e-12      -9.191999414597e-12       0.000000000000e+00       4.233294509631e-15      -5.178749116570e-16       1.021290532324e-16 
 1110       1.637384661055e-10       2.216134093733e-12      -9.086019440601e-12       0.000000000000e+00       4.217864139042e-15      -5.167516928765e-16       1.002386858007e-16 
 1111       1.639504575232e-10       2.186643098345e-12      -8.978175631431e-12       0.000000000000e+00       4.202502295395e-15      -5.155475617951e-16       9.835087152066e-17 
 1112       1.641526656499e-10       2.157690241807e-12      -8.868524951139e-12       0.000000000000e+00       4.187208587638e-15      -5.142642667440e-16       9.646593385955e-17 
 1113       1.643449064901e-10       2.129287230612e-12      -8.757124819758e-12       0.000000000000e+00       4.171982618493e-15      -5.129035708705e-16       9.458419839688e-17 
 1114       1.645269950127e-10       2.101445837513e-12      -8.644033114356e-12       0.000000000000e+00       4.156823984439e-15      -5.114672521731e-16       9.270599282901e-17 
 1115       1.646987451481e-10       2.074177901655e-12      -8.529308170091e-12       0.000000000000e+00       4.141732275700e-15      -5.099571035362e-16       9.083164697368e-17 
 1116       1.648599697866e-10       2.047495328708e-12      -8.413008781270e-12       0.000000000000e+00       4.126707076221e-15      -5.083749327650e-16       8.896149277451e-17 
 1117       1.650104807763e-10       2.021410091004e-12      -8.295194202402e-12       0.000000000000e+00       4.111747963656e-15      -5.067225626207e-16       8.709586430555e-17 
 1118       1.651500889205e-10       1.995934227671e-12      -8.175924149255e-12       0.000000000000e+00       4.096854509346e-15      -5.050018308551e-16       8.523509777582e-17 
 1119       1.652786039762e-10       1.971079844764e-12      -8.055258799908e-12       0.000000000000e+00       4.082026278309e-15      -5.032145902454e-16       8.337953153383e-17 
 1120       1.653958346515e-10       1.946859115406e-12      -7.933258795814e-12       0.000000000000e+00       4.067262829216e-15      -5.013627086295e-16       8.152950607208e-17 
 1121       1.655015886038e-10       1.923284279915e-12      -7.809985242845e-12       0.000000000000e+00       4.052563714376e-15      -4.994480689408e-16       7.968536403165e-17 
 1122       1.655956724375e-10       1.900367645945e-12      -7.685499712358e-12       0.000000000000e+00       4.037928479720e-15      -4.974725692427e-16       7.784745020667e-17 
 1123       1.656778917021e-10       1.878121588615e-12      -7.559864242244e-12       0.000000000000e+00       4.023356664784e-15      -4.954381227641e-16       7.601611154888e-17 
 1124       1.657480508898e-10       1.856558550648e-12      -7.433141337987e-12       0.000000000000e+00       4.008847802691e-15      -4.933466579336e-16       7.419169717218e-17 
 1125       1.658059534336e-10       1.835691042502e-12      -7.305393973715e-12       0.000000000000e+00       3.994401420132e-15      -4.912001184153e-16       7.237455835709e-17 
 1126       1.658514017051e-10       1.815531642506e-12      -7.176685593263e-12       0.000000000000e+00       3.980017037353e-15      -4.890004631428e-16       7.056504855537e-17 
 1127       1.658841970125e-10       1.796092996995e-12      -7.047080111222e-12       0.000000000000e+00       3.965694168134e-15      -4.867496663547e-16       6.876352339445e-17 
 1128       1.659041395983e-10       1.777387820443e-12      -6.916641913995e-12       0.000000000000e+00       3.951432319775e-15      -4.844497176292e-16       6.697034068206e-17 
 1129       1.659110752156e-10       1.759426398079e-12      -6.785433239210e-12       0.000000000000e+00       3.937231049920e-15      -4.821022953000e-16       6.518579326342e-17 
 1130       1.659050355216e-10       1.742209058066e-12      -6.653506274671e-12       0.000000000000e+00       3.923090137882e-15      -4.797077820041e-16       6.340990663231e-17 
 1131       1.658860994969e-10       1.725733602150e-12      -6.520910959230e-12       0.000000000000e+00       3.909009415502e-15      -4.772662364608e-16       6.164263870936e-17 
 1132       1.658543470347e-10       1.709997794243e-12      -6.387697595971e-12       0.000000000000e+00       3.894988710495e-15      -4.747777189391e-16       5.988394674993e-17 
 1133       1.658098589427e-10       1.694999360321e-12      -6.253916853016e-12       0.000000000000e+00       3.881027846441e-15      -4.722422912624e-16       5.813378734229e-17 
 1134       1.657527169457e-10       1.680735988324e-12      -6.119619764336e-12       0.000000000000e+00       3.867126642766e-15      -4.696600168120e-16       5.639211640590e-17 
 1135       1.656830036875e-10       1.667205328057e-12      -5.984857730558e-12       0.000000000000e+00       3.853284914740e-15      -4.670309605321e-16       5.465888918956e-17 
 1136       1.656008027334e-10       1.654404991087e-12      -5.849682519777e-12       0.000000000000e+00       3.839502473455e-15      -4.643551889332e-16       5.293406026966e-17 
 1137       1.655061985725e-10       1.642332550645e-12      -5.714146268361e-12       0.000000000000e+00       3.825779125822e-15      -4.616327700967e-16       5.121758354840e-17 
 1138       1.653992766198e-10       1.630985541523e-12      -5.578301481764e-12       0.000000000000e+00       3.812114674555e-15      -4.588637736791e-16       4.950941225197e-17 
 1139       1.652801232188e-10       1.620361459977e-12      -5.442201035330e-12       0.000000000000e+00       3.798508918156e-15      -4.560482709160e-16       4.780949892879e-17 
 1140       1.651488256431e-10       1.610457763622e-12      -5.305898175108e-12       0.000000000000e+00       3.784961650912e-15      -4.531863346263e-16       4.611779544772e-17 
 1141       1.650054720995e-10       1.601271871337e-12      -5.169446518657e-12       0.000000000000e+00       3.771472662874e-15      -4.502780392165e-16       4.443425299625e-17 
 1142       1.648501517298e-10       1.592801163157e-12      -5.032900055856e-12       0.000000000000e+00       3.758041739852e-15      -4.473234606848e-16       4.275882207875e-17 
 1143       1.646829546128e-10       1.585042980181e-12      -4.896313149713e-12       0.000000000000e+00       3.744668663398e-15      -4.443226766254e-16       4.109145251466e-17 
 1144       1.645039717673e-10       1.577994624466e-12      -4.759740537173e-12       0.000000000000e+00       3.731353210799e-15      -4.412757662324e-16       3.943209343672e-17 
 1145       1.643132951539e-10       1.571653358928e-12      -4.623237329928e-12       0.000000000000e+00       3.718095155062e-15      -4.381828103044e-16       3.778069328917e-17 
 1146       1.641110176771e-10       1.566016407242e-12      -4.486859015227e-12       0.000000000000e+00       3.704894264902e-15      -4.350438912481e-16       3.613719982594e-17 
 1147       1.638972331881e-10       1.561080953740e-12      -4.350661456684e-12       0.000000000000e+00       3.691750304733e-15      -4.318590930830e-16       3.450156010893e-17 
 1148       1.636720364866e-10       1.556844143312e-12      -4.214700895085e-12       0.000000000000e+00       3.678663034654e-15      -4.286285014455e-16       3.287372050615e-17 
 1149       1.634355233233e-10       1.553303081306e-12      -4.079033949200e-12       0.000000000000e+00       3.665632210436e-15      -4.253522035928e-16       3.125362669000e-17 
 1150       1.631877904022e-10       1.550454833425e-12      -3.943717616591e-12       0.000000000000e+00       3.652657583515e-15      -4.220302884073e-16       2.964122363542e-17 
 1151       1.629289353826e-10       1.548296425631e-12      -3.808809274419e-12       0.000000000000e+00       3.639738900974e-15      -4.186628464008e-16       2.803645561816e-17 
 1152       1.626590568816e-10       1.546824844037e-12      -3.674366680257e-12       0.000000000000e+00       3.626875905537e-15      -4.152499697185e-16       2.643926621294e-17 
 1153       1.623782544765e-10       1.546037034817e-12      -3.540447972894e-12       0.000000000000e+00       3.614068335553e-15      -4.117917521435e-16       2.484959829172e-17 
 1154       1.620866287067e-10       1.545929904094e-12      -3.407111673151e-12       0.000000000000e+00       3.601315924985e-15      -4.082882891005e-16       2.326739402186e-17 
 1155       1.617842810762e-10       1.546500317848e-12      -3.274416684680e-12       0.000000000000e+00       3.588618403402e-15      -4.047396776604e-16       2.169259486438e-17 
 1156       1.614713140558e-10       1.547745101815e-12      -3.142422294783e-12       0.000000000000e+00       3.575975495961e-15      -4.011460165443e-16       2.012514157213e-17 
 1157       1.611478310855e-10       1.549661041379e-12      -3.011188175214e-12       0.000000000000e+00       3.563386923399e-15      -3.975074061278e-16       1.856497418805e-17 
 1158       1.608139365765e-10       1.552244881481e-12      -2.880774382993e-12       0.000000000000e+00       3.550852402022e-15      -3.938239484450e-16       1.701203204333e-17 
 1159       1.604697359138e-10       1.555493326512e-12      -2.751241361209e-12       0.000000000000e+00       3.538371643691e-15      -3.900957471927e-16       1.546625375568e-17 
 1160       1.601153354582e-10       1.559403040217e-12      -2.622649939836e-12       0.000000000000e+00       3.525944355810e-15      -3.863229077349e-16       1.392757722750e-17 
 1161       1.597508425487e-10       1.563970645590e-12      -2.495061336537e-12       0.000000000000e+00       3.513570241317e-15      -3.825055371064e-16       1.239593964412e-17 
 1162       1.593763655046e-10       1.569192724777e-12      -2.368537157473e-12       0.000000000000e+00       3.501248998669e-15      -3.786437440176e-16       1.087127747199e-17 
 1163       1.589920136281e-10       1.575065818974e-12      -2.243139398117e-12       0.000000000000e+00       3.488980321832e-15      -3.747376388583e-16       9.353526456904e-18 
 1164       1.585978972063e-10       1.581586428328e-12      -2.118930444055e-12       0.000000000000e+00       3.476763900269e-15      -3.707873337018e-16       7.842621622237e-18 
 1165       1.581941275135e-10       1.588751011834e-12      -1.995973071803e-12       0.000000000000e+00       3.464599418928e-15      -3.667929423095e-16       6.338497267121e-18 
 1166       1.577808168136e-10       1.596555987236e-12      -1.874330449610e-12       0.000000000000e+00       3.452486558230e-15      -3.627545801347e-16       4.841086964679e-18 
 1167       1.573580783621e-10       1.604997730927e-12      -1.754066138271e-12       0.000000000000e+00       3.440424994058e-15      -3.586723643269e-16       3.350323560234e-18 
 1168       1.569260264087e-10       1.614072577849e-12      -1.635244091932e-12       0.000000000000e+00       3.428414397744e-15      -3.545464137361e-16       1.866139169523e-18 
 1169       1.564847761994e-10       1.623776821390e-12      -1.517928658905e-12       0.000000000000e+00       3.416454436057e-15      -3.503768489167e-16       3.884651769108e-19 
 1170       1.560344439787e-10       1.634106713285e-12      -1.402184582470e-12       0.000000000000e+00       3.404544771195e-15      -3.461637921319e-16      -1.082767766396e-18 
 1171       1.555751469921e-10       1.645058463516e-12      -1.288077001688e-12       0.000000000000e+00       3.392685060768e-15      -3.419073673580e-16      -2.547629744137e-18 
 1172       1.551070034880e-10       1.656628240210e-12      -1.175671452209e-12       0.000000000000e+00       3.380874957788e-15      -3.376077002881e-16      -4.006191576785e-18 
 1173       1.546301327203e-10       1.668812169543e-12      -1.065033867082e-12       0.000000000000e+00       3.369114110658e-15      -3.332649183369e-16      -5.458524823329e-18 
 1174       1.541446549506e-10       1.681606335631e-12      -9.562305775632e-13       0.000000000000e+00       3.357402163163e-15      -3.288791506444e-16      -6.904701783063e-18 
 1175       1.536506914505e-10       1.695006780439e-12      -8.493283139236e-13       0.000000000000e+00       3.345738754450e-15      -3.244505280801e-16      -8.344795497376e-18 
 1176       1.531483645034e-10       1.709009503674e-12      -7.443942062604e-13       0.000000000000e+00       3.334123519025e-15      -3.199791832477e-16      -9.778879751530e-18 
 1177       1.526377974077e-10       1.723610462687e-12      -6.414957853044e-13       0.000000000000e+00       3.322556086735e-15      -3.154652504887e-16      -1.120702907645e-17 
 1178       1.521191264010e-10       1.738804426041e-12      -5.406914966875e-13       0.000000000000e+00       3.311036124392e-15      -3.109090114625e-16      -1.262928051895e-17 
 1179       1.515925365937e-10       1.754581518843e-12      -4.420021132749e-13       0.000000000000e+00       3.299563461208e-15      -3.063113338558e-16      -1.404551842951e-17 
 1180       1.510582264863e-10       1.770930634352e-12      -3.454389697461e-13       0.000000000000e+00       3.288137964892e-15      -3.016732381249e-16      -1.545558824854e-17 
 1181       1.505163960897e-10       1.787840576219e-12      -2.510134169544e-13       0.000000000000e+00       3.276759500148e-15      -2.969957524300e-16      -1.685933460686e-17 
 1182       1.499672469294e-10       1.805300058288e-12      -1.587368219165e-13       0.000000000000e+00       3.265427928672e-15      -2.922799126524e-16      -1.825660132409e-17 
 1183       1.494109820480e-10       1.823297704399e-12      -6.862056780162e-14       0.000000000000e+00       3.254143109140e-15      -2.875267624108e-16      -1.964723140722e-17 
 1184       1.488478060088e-10       1.841822048186e-12       1.932394607875e-14       0.000000000000e+00       3.242904897202e-15      -2.827373530786e-16      -2.103106704903e-17 
 1185       1.482779248991e-10       1.860861532878e-12       1.050853042820e-13       0.000000000000e+00       3.231713145471e-15      -2.779127438000e-16      -2.240794962660e-17 
 1186       1.477015463336e-10       1.880404511100e-12       1.886520752447e-13       0.000000000000e+00       3.220567703519e-15      -2.730540015074e-16      -2.377771969978e-17 
 1187       1.471188794575e-10       1.900439244676e-12       2.700128112937e-13       0.000000000000e+00       3.209468417865e-15      -2.681622009377e-16      -2.514021700969e-17 
 1188       1.465301349499e-10       1.920953904422e-12       3.491560486563e-13       0.000000000000e+00       3.198415131969e-15      -2.632384246492e-16      -2.649528047721e-17 
 1189       1.459355250271e-10       1.941936569954e-12       4.260703074715e-13       0.000000000000e+00       3.187407686222e-15      -2.582837630385e-16      -2.784274820142e-17 
 1190       1.453352634459e-10       1.963375229487e-12       5.007440918001e-13       0.000000000000e+00       3.176445917940e-15      -2.532993143570e-16      -2.918245745812e-17 
 1191       1.447295655069e-10       1.985257779631e-12       5.731658896358e-13       0.000000000000e+00       3.165529661354e-15      -2.482861847280e-16      -3.051424469833e-17 
 1192       1.441186480576e-10       2.007572025197e-12       6.433241729157e-13       0.000000000000e+00       3.154658747604e-15      -2.432454881630e-16      -3.183794554671e-17 
 1193       1.435027294961e-10       2.030305678995e-12       7.112073975310e-13       0.000000000000e+00       3.143833004727e-15      -2.381783465789e-16      -3.315339480011e-17 
 1194       1.428820297742e-10       2.053446361633e-12       7.768040033376e-13       0.000000000000e+00       3.133052257653e-15      -2.330858898144e-16      -3.446042642601e-17 
 1195       1.422567704004e-10       2.076981601321e-12       8.401024141671e-13       0.000000000000e+00       3.122316328194e-15      -2.279692556471e-16      -3.575887356102e-17 
 1196       1.416271744438e-10       2.100898833668e-12       9.010910378370e-13       0.000000000000e+00       3.111625035037e-15      -2.228295898101e-16      -3.704856850936e-17 
 1197       1.409934665369e-10       2.125185401486e-12       9.597582661617e-13       0.000000000000e+00       3.100978193735e-15      -2.176680460085e-16      -3.832934274136e-17 
 1198       1.403558728791e-10       2.149828554586e-12       1.016092474963e-12       0.000000000000e+00       3.090375616699e-15      -2.124857859365e-16      -3.960102689190e-17 
 1199       1.397146212400e-10       2.174815449584e-12       1.070082024082e-12       0.000000000000e+00       3.079817113193e-15      -2.072839792943e-16      -4.086345075895e-17 
 1200       1.390699409625e-10       2.200133149695e-12       1.121715257386e-12       0.000000000000e+00       3.069302489319e-15      -2.020638038042e-16      -4.211644330198e-17 
 1201       1.384220629667e-10       2.225768624541e-12       1.170980502785e-12       0.000000000000e+00       3.058831548016e-15      -1.968264452282e-16      -4.335983264055e-17 
 1202       1.377712197522e-10       2.251708749943e-12       1.217866072236e-12       0.000000000000e+00       3.048404089046e-15      -1.915730973839e-16      -4.459344605267e-17 
 1203       1.371176454024e-10       2.277940307730e-12       1.262360261761e-12       0.000000000000e+00       3.038019908990e-15      -1.863049621620e-16      -4.581710997338e-17 
 1204       1.364615755871e-10       2.304449985532e-12       1.304451351449e-12       0.000000000000e+00       3.027678801237e-15      -1.810232495426e-16      -4.703064999318e-17 
 1205       1.358032475664e-10       2.331224376587e-12       1.344127605474e-12       0.000000000000e+00       3.017380555978e-15      -1.757291776122e-16      -4.823389085655e-17 
 1206       1.351429001932e-10       2.358249979535e-12       1.381377272103e-12       0.000000000000e+00       3.007124960196e-15      -1.704239725803e-16      -4.942665646037e-17 
 1207       1.344807739173e-10       2.385513198225e-12       1.416188583706e-12       0.000000000000e+00       2.996911797659e-15      -1.651088687962e-16      -5.060876985251e-17 
 1208       1.338171107882e-10       2.413000341510e-12       1.448549756767e-12       0.000000000000e+00       2.986740848912e-15      -1.597851087658e-16      -5.178005323018e-17 
 1209       1.331521544587e-10       2.440697623051e-12       1.478448991895e-12       0.000000000000e+00       2.976611891267e-15      -1.544539431683e-16      -5.294032793854e-17 
 1210       1.324861501878e-10       2.468591161116e-12       1.505874473834e-12       0.000000000000e+00       2.966524698795e-15      -1.491166308731e-16      -5.408941446910e-17 
 1211       1.318193448447e-10       2.496666978379e-12       1.530814371477e-12       0.000000000000e+00       2.956479042322e-15      -1.437744389562e-16      -5.522713245822e-17 
 1212       1.311519869111e-10       2.524911001725e-12       1.553256837872e-12       0.000000000000e+00       2.946474689415e-15      -1.384286427175e-16      -5.635330068563e-17 
 1213       1.304843264854e-10       2.553309062047e-12       1.573190010233e-12       0.000000000000e+00       2.936511404378e-15      -1.330805256972e-16      -5.746773707286e-17 
 1214       1.298166152857e-10       2.581846894044e-12       1.590602009956e-12       0.000000000000e+00       2.926588948240e-15      -1.277313796924e-16      -5.857025868176e-17 
 1215       1.291491066527e-10       2.610510136030e-12       1.605480942624e-12       0.000000000000e+00       2.916707078750e-15      -1.223825047743e-16      -5.966068171296e-17 
 1216       1.284820555538e-10       2.639284329724e-12       1.617814898019e-12       0.000000000000e+00       2.906865550370e-15      -1.170352093046e-16      -6.073882150440e-17 
 1217       1.278157185855e-10       2.668154920058e-12       1.627591950135e-12       0.000000000000e+00       2.897064114262e-15      -1.116908099526e-16      -6.180449252974e-17 
 1218       1.271503539774e-10       2.697107254976e-12       1.634800157187e-12       0.000000000000e+00       2.887302518283e-15      -1.063506317116e-16      -6.285750839689e-17 
 1219       1.264862215953e-10       2.726126585231e-12       1.639427561621e-12       0.000000000000e+00       2.877580506975e-15      -1.010160079157e-16      -6.389768184650e-17 
 1220       1.258235829443e-10       2.755198064190e-12       1.641462190124e-12       0.000000000000e+00       2.867897821562e-15      -9.568828025683e-17      -6.492482475041e-17 
 1221       1.251627011722e-10       2.784306747630e-12       1.640892053640e-12       0.000000000000e+00       2.858254199933e-15      -9.036879880136e-17      -6.593874811017e-17 
 1222       1.245038410730e-10       2.813437593545e-12       1.637705147373e-12       0.000000000000e+00       2.848649376642e-15      -8.505892200676e-17      -6.693926205549e-17 
 1223       1.238472690898e-10       2.842575461938e-12       1.631889450804e-12       0.000000000000e+00       2.839083082895e-15      -7.976001673846e-17      -6.792617584275e-17 
 1224       1.231932533187e-10       2.871705114629e-12       1.623432927697e-12       0.000000000000e+00       2.829555046543e-15      -7.447345828661e-17      -6.889929785344e-17 
 1225       1.225420635113e-10       2.900811215051e-12       1.612323526114e-12       0.000000000000e+00       2.820064992076e-15      -6.920063038279e-17      -6.985843559272e-17 
 1226       1.218939710788e-10       2.929878328052e-12       1.598549178422e-12       0.000000000000e+00       2.810612640609e-15      -6.394292521680e-17      -7.080339568783e-17 
 1227       1.212492234761e-10       2.958891982386e-12       1.582105071065e-12       0.000000000000e+00       2.801197740405e-15      -5.870155869497e-17      -7.173401127662e-17 
 1228       1.206079670156e-10       2.987841872441e-12       1.563015548652e-12       0.000000000000e+00       2.791820158823e-15      -5.347701377234e-17      -7.265022453331e-17 
 1229       1.199703231406e-10       3.016718694259e-12       1.541312470844e-12       0.000000000000e+00       2.782479791447e-15      -4.826959052196e-17      -7.355200512288e-17 
 1230       1.193364139618e-10       3.045513086189e-12       1.517027966850e-12       0.000000000000e+00       2.773176531655e-15      -4.307959029383e-17      -7.443932290090e-17 
 1231       1.187063622586e-10       3.074215628773e-12       1.490194436025e-12       0.000000000000e+00       2.763910270611e-15      -3.790731571690e-17      -7.531214791417e-17 
 1232       1.180802914802e-10       3.102816844630e-12       1.460844548450e-12       0.000000000000e+00       2.754680897262e-15      -3.275307070115e-17      -7.617045040142e-17 
 1233       1.174583257469e-10       3.131307198342e-12       1.429011245529e-12       0.000000000000e+00       2.745488298330e-15      -2.761716043959e-17      -7.701420079399e-17 
 1234       1.168405898516e-10       3.159677096338e-12       1.394727740575e-12       0.000000000000e+00       2.736332358309e-15      -2.249989141038e-17      -7.784336971640e-17 
 1235       1.162272092607e-10       3.187916886782e-12       1.358027519402e-12       0.000000000000e+00       2.727212959458e-15      -1.740157137879e-17      -7.865792798715e-17 
