# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       1.964655705226e+05       1.947006258836e-08       2.348995853466e+00       8.399770830878e+04       1.416269675098e+04       7.208705640513e-02       2.782496460017e+09       1.355043889560e+00       4.099526791346e+09       1.858996233505e+07       1.015731511389e+08       2.835925096307e+09       7.055615001127e+09       1.374711400712e+00       1.988037509627e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.950543618575e-18       1.237635904644e-17       0.000000000000e+00       0.000000000000e+00       7.478711436863e+00       4.950543618575e-18 
       1.950998240507e+05       1.974281831926e-08       2.365368514356e+00       8.283887705112e+04       1.416268037832e+04       7.259159692037e-02       2.763150612578e+09       1.364480560246e+00       3.986717723412e+09       1.820496415940e+07       9.946957087456e+07       2.757887292645e+09       6.862279551091e+09       1.393908573686e+00       1.987954920330e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.090018492965e-18       1.272504623241e-17       0.000000000000e+00       0.000000000000e+00       7.478564967966e+00       5.090018492965e-18 
       1.937435713526e+05       2.001938962432e-08       2.381854804573e+00       8.169606628366e+04       1.416266389203e+04       7.309966825473e-02       2.743939244973e+09       1.373982610071e+00       3.877012866239e+09       1.782793922088e+07       9.740955534720e+07       2.681996885416e+09       6.674247246224e+09       1.413373012752e+00       1.987871768801e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.233418620911e-18       1.308354655228e-17       0.000000000000e+00       0.000000000000e+00       7.478417509010e+00       5.233418620911e-18 
       1.923967464339e+05       2.029982976530e-08       2.398455505943e+00       8.056905429175e+04       1.416264729133e+04       7.361129511046e-02       2.724861422390e+09       1.383550487290e+00       3.770326800524e+09       1.745872239639e+07       9.539220234554e+07       2.608194784201e+09       6.491372509467e+09       1.433108421833e+00       1.987788051322e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.380854321333e-18       1.345213580333e-17       0.000000000000e+00       0.000000000000e+00       7.478269053546e+00       5.380854321333e-18 
       1.910592837587e+05       2.058419274509e-08       2.415171405575e+00       7.945762243083e+04       1.416263057543e+04       7.412650236255e-02       2.705916216512e+09       1.393184643166e+00       3.666576457454e+09       1.709715198243e+07       9.341662834265e+07       2.536423524581e+09       6.313513762360e+09       1.453118555826e+00       1.987703764154e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.532439008400e-18       1.383109752100e-17       0.000000000000e+00       0.000000000000e+00       7.478119595086e+00       5.532439008400e-18 
       1.897311182471e+05       2.087253331794e-08       2.432003295902e+00       7.836155508383e+04       1.416261374354e+04       7.464531505991e-02       2.687102705478e+09       1.402885531990e+00       3.565681054032e+09       1.674306962435e+07       9.148196810908e+07       2.466627223391e+09       6.140533315157e+09       1.473407221302e+00       1.987618903532e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.688289278186e-18       1.422072319547e-17       0.000000000000e+00       0.000000000000e+00       7.477969127104e+00       5.688289278186e-18 
       1.884121852714e+05       2.116490699985e-08       2.448951974706e+00       7.728063961932e+04       1.416259679486e+04       7.516775842659e-02       2.668419973834e+09       1.412653611100e+00       3.467562030179e+09       1.639632024693e+07       8.958737433392e+07       2.398751535212e+09       5.972297259971e+09       1.493978277204e+00       1.987533465670e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.848524997752e-18       1.462131249438e-17       0.000000000000e+00       0.000000000000e+00       7.477817643037e+00       5.848524997752e-18 
       1.871024206529e+05       2.146137007914e-08       2.466018245164e+00       7.621466635008e+04       1.416257972859e+04       7.569385786305e-02       2.649867112489e+09       1.422489340900e+00       3.372142987561e+09       1.605675198649e+07       8.773201725372e+07       2.332743610054e+09       5.808675366855e+09       1.514835635563e+00       1.987447446758e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.013269396713e-18       1.503317349178e-17       0.000000000000e+00       0.000000000000e+00       7.477665136279e+00       6.013269396713e-18 
       1.858017606595e+05       2.176197962714e-08       2.483202915875e+00       7.516342849239e+04       1.416256254392e+04       7.622363894730e-02       2.631443218673e+09       1.432393184880e+00       3.279349630109e+09       1.572421612441e+07       8.591508428908e+07       2.268552052208e+09       5.649540982730e+09       1.535983262221e+00       1.987360842962e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.182649161361e-18       1.545662290340e-17       0.000000000000e+00       0.000000000000e+00       7.477511600187e+00       6.182649161361e-18 
       1.845101420017e+05       2.206679350901e-08       2.500506800900e+00       7.412672212574e+04       1.416254524004e+04       7.675712743625e-02       2.613147395890e+09       1.442365609637e+00       3.189109706169e+09       1.539856702196e+07       8.413577968879e+07       2.206126880227e+09       5.494770933107e+09       1.557425177560e+00       1.987273650424e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.356794531415e-18       1.589198632854e-17       0.000000000000e+00       0.000000000000e+00       7.477357028079e+00       6.356794531415e-18 
       1.832275018303e+05       2.237587039476e-08       2.517930719790e+00       7.310434615326e+04       1.416252781612e+04       7.729434926686e-02       2.594978753877e+09       1.452407084892e+00       3.101352952246e+09       1.507966205651e+07       8.239332418132e+07       2.145419488012e+09       5.344245426496e+09       1.579165457247e+00       1.987185865264e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.535839399474e-18       1.633959849869e-17       0.000000000000e+00       0.000000000000e+00       7.477201413232e+00       6.535839399474e-18 
       1.819537777327e+05       2.268926977035e-08       2.535475497636e+00       7.209610226254e+04       1.416251027134e+04       7.783533055747e-02       2.576936408559e+09       1.462518083512e+00       3.016011038295e+09       1.476736155911e+07       8.068695463352e+07       2.086382606962e+09       5.197847961450e+09       1.601208232984e+00       1.987097483575e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.719921413247e-18       1.679980353312e-17       0.000000000000e+00       0.000000000000e+00       7.477044748882e+00       6.719921413247e-18 
       1.806889077304e+05       2.300705194899e-08       2.553141965089e+00       7.110179488709e+04       1.416249260487e+04       7.838009760902e-02       2.559019482006e+09       1.472699081532e+00       2.933017514520e+09       1.446152875328e+07       7.901592371642e+07       2.028970269176e+09       5.055465236166e+09       1.623557693272e+00       1.987008501430e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.909182080627e-18       1.727295520157e-17       0.000000000000e+00       0.000000000000e+00       7.476887028228e+00       6.909182080627e-18 
       1.794328302754e+05       2.332927808262e-08       2.570930958407e+00       7.012123116832e+04       1.416247481588e+04       7.892867690636e-02       2.541227102392e+09       1.482950558169e+00       2.852307759631e+09       1.416202969514e+07       7.737949957793e+07       1.973137771658e+09       4.916987060561e+09       1.646218084182e+00       1.986918914874e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.103766877711e-18       1.775941719428e-17       0.000000000000e+00       0.000000000000e+00       7.476728244426e+00       7.103766877711e-18 
       1.781854842479e+05       2.365601017346e-08       2.588843319485e+00       6.915422091803e+04       1.416245690352e+04       7.948109511951e-02       2.523558403950e+09       1.493272995849e+00       2.773818930534e+09       1.386873321472e+07       7.577696552233e+07       1.918841641508e+09       4.782306270779e+09       1.669193710135e+00       1.986828719929e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.303825359821e-18       1.825956339955e-17       0.000000000000e+00       0.000000000000e+00       7.476568390592e+00       7.303825359821e-18 
       1.769468089527e+05       2.398731108583e-08       2.606879895895e+00       6.820057658139e+04       1.416243886694e+04       8.003737910495e-02       2.506012526932e+09       1.503666880224e+00       2.697489913398e+09       1.358151085853e+07       7.420761969636e+07       1.866039602080e+09       4.651318646033e+09       1.692488934700e+00       1.986737912595e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.509511275633e-18       1.877377818908e-17       0.000000000000e+00       0.000000000000e+00       7.476407459803e+00       7.509511275633e-18 
       1.757167441168e+05       2.432324455802e-08       2.625041540925e+00       6.726011320051e+04       1.416242070530e+04       8.059755590696e-02       2.488588617567e+09       1.514132700192e+00       2.623261276071e+09       1.330023683331e+07       7.267077478186e+07       1.814690540060e+09       4.523922827746e+09       1.716108181393e+00       1.986646488844e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.720982684481e-18       1.930245671120e-17       0.000000000000e+00       0.000000000000e+00       7.476245445094e+00       7.720982684481e-18 
       1.744952298858e+05       2.466387521441e-08       2.643329113607e+00       6.633264837847e+04       1.416240241772e+04       8.116165275887e-02       2.471285828018e+09       1.524670947921e+00       2.551075221802e+09       1.302478795091e+07       7.116575769475e+07       1.764754473454e+09       4.400020240902e+09       1.740055934492e+00       1.986554444624e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.938402076940e-18       1.984600519235e-17       0.000000000000e+00       0.000000000000e+00       7.476082339457e+00       7.938402076940e-18 
       1.732822068217e+05       2.500926857772e-08       2.661743478768e+00       6.541800224381e+04       1.416238400336e+04       8.172969708446e-02       2.454103316342e+09       1.535282118865e+00       2.480875544245e+09       1.275504357438e+07       6.969190929027e+07       1.716192520461e+09       4.279515017571e+09       1.764336739866e+00       1.986461775860e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.161936498770e-18       2.040484124693e-17       0.000000000000e+00       0.000000000000e+00       7.475918135847e+00       8.161936498770e-18 
       1.720776158994e+05       2.535949108142e-08       2.680285507049e+00       6.451599741560e+04       1.416236546133e+04       8.230171649921e-02       2.437040246447e+09       1.545966711791e+00       2.412607583694e+09       1.249088556508e+07       6.824858407427e+07       1.668966869196e+09       4.162313922530e+09       1.788955205806e+00       1.986368478452e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.391757678316e-18       2.097939419579e-17       0.000000000000e+00       0.000000000000e+00       7.475752827174e+00       8.391757678316e-18 
       1.708813985044e+05       2.571461008233e-08       2.698956074963e+00       6.362645896891e+04       1.416234679076e+04       8.287773881167e-02       2.420095788057e+09       1.556725228792e+00       2.346218184522e+09       1.223219823101e+07       6.683514992051e+07       1.623040748250e+09       4.048326280923e+09       1.813916003874e+00       1.986274548272e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.628042157459e-18       2.157010539365e-17       0.000000000000e+00       0.000000000000e+00       7.475586406308e+00       8.628042157459e-18 
       1.696934964295e+05       2.607469387339e-08       2.717756064918e+00       6.274921440082e+04       1.416232799077e+04       8.345779202485e-02       2.403269116663e+09       1.567558175316e+00       2.281655653792e+09       1.197886827608e+07       6.545098779386e+07       1.578378398058e+09       3.937463907920e+09       1.839223869762e+00       1.986179981169e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.870971426226e-18       2.217742856556e-17       0.000000000000e+00       0.000000000000e+00       7.475418866077e+00       8.870971426226e-18 
       1.685138518720e+05       2.643981169660e-08       2.736686365264e+00       6.188409359684e+04       1.416230906047e+04       8.404190433750e-02       2.386559413490e+09       1.578466060184e+00       2.218869721015e+09       1.173078475053e+07       6.409549147916e+07       1.534945043058e+09       3.829641040302e+09       1.864883604163e+00       1.986084772968e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.120732061142e-18       2.280183015285e-17       0.000000000000e+00       0.000000000000e+00       7.475250199266e+00       9.120732061142e-18 
       1.673424074311e+05       2.681003375611e-08       2.755747870322e+00       6.103092879788e+04       1.416228999897e+04       8.463010414554e-02       2.369965865455e+09       1.589449395608e+00       2.157811498999e+09       1.148783900232e+07       6.276806731570e+07       1.492706864614e+09       3.724774269931e+09       1.890900073649e+00       1.985988919466e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.377515867450e-18       2.344378966862e-17       0.000000000000e+00       0.000000000000e+00       7.475080398619e+00       9.377515867450e-18 
       1.661791061052e+05       2.718543123156e-08       2.774941480431e+00       6.018955456758e+04       1.416227080536e+04       8.522242004341e-02       2.353487665125e+09       1.600508697219e+00       2.098433445794e+09       1.124992462956e+07       6.146813393729e+07       1.451630974682e+09       3.622782479043e+09       1.917278211568e+00       1.985892416436e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.641520025286e-18       2.410380006321e-17       0.000000000000e+00       0.000000000000e+00       7.474909456839e+00       9.641520025286e-18 
       1.650238912887e+05       2.756607629153e-08       2.794268101987e+00       5.935980776017e+04       1.416225147873e+04       8.581888082545e-02       2.337124010681e+09       1.611644484084e+00       2.040689327667e+09       1.101693743389e+07       6.019512201757e+07       1.411685390205e+09       3.523586777324e+09       1.944023018948e+00       1.985795259624e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.912947239937e-18       2.478236809984e-17       0.000000000000e+00       0.000000000000e+00       7.474737366583e+00       9.912947239937e-18 
       1.638767067694e+05       2.795204210721e-08       2.813728647474e+00       5.854152748873e+04       1.416223201819e+04       8.641951548732e-02       2.320874105878e+09       1.622857278729e+00       1.984534183109e+09       1.078877537485e+07       5.894847402073e+07       1.372839008209e+09       3.427110440714e+09       1.971139565413e+00       1.985697444752e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.019200589628e-17       2.548001474070e-17       0.000000000000e+00       0.000000000000e+00       7.474564120468e+00       1.019200589628e-17 
       1.627374967263e+05       2.834340286626e-08       2.833324035511e+00       5.773455509392e+04       1.416221242280e+04       8.702435322738e-02       2.304737160005e+09       1.634147607161e+00       1.929924287824e+09       1.056533852523e+07       5.772764395730e+07       1.335061581587e+09       3.333278851893e+09       1.998632990114e+00       1.985598967515e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.047891021752e-17       2.619727554381e-17       0.000000000000e+00       0.000000000000e+00       7.474389711068e+00       1.047891021752e-17 
       1.616062057259e+05       2.874023378683e-08       2.853055190886e+00       5.693873411311e+04       1.416219269165e+04       8.763342344813e-02       2.288712387849e+09       1.645515998889e+00       1.876817120685e+09       1.034652902724e+07       5.653209714503e+07       1.298323695546e+09       3.242019442403e+09       2.026508502669e+00       1.985499823581e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.077388042838e-17       2.693470107096e-17       0.000000000000e+00       0.000000000000e+00       7.474214130911e+00       1.077388042838e-17 
